room,scene_uid,target_total,horizontal_total,before_all_acc_simple,after_all_acc_simple,before_horizontal_acc_simple,after_horizontal_acc_simple,edits,final_movement,score_before,score_after,overlap_area_before,overlap_area_after,oob_before,oob_after,text
livingroom,fb76c361-48d1-4450-a4a3-0b9bea32fb8e_LivingRoom-35461,1,1,1.0,1.0,1.0,1.0,0,0.0,0.3908410931331331,0.3908410931331331,0.3142382768695274,0.3142382768695274,0.0,0.0,Add a brown coffee table with wicker frame behind a brown corner side table with wicker top.
livingroom,ffd98024-7200-429e-8b9a-1234a5937826_LivingRoom-360,1,0,1.0,1.0,0.0,0.0,0,0.0,0.09176607543213385,0.09176607543213385,0.26218878694895387,0.26218878694895387,0.0,0.0,Add a pendant lamp above a metal coffee table with a device on top. And set up a black and white plant stand with five pots to the left of a grey multi-seat sofa with pillows.
diningroom,004f900c-468a-4f70-83cc-aa2c98875264_LivingDiningRoom-27430,1,1,0.0,1.0,0.0,1.0,1,3.343876023368668,1.2720096153120823,0.40626512280424015,0.14204431426071706,0.0,0.0,0.0,Put a wooden dining table right of a bookshelf with doors and shelves.
diningroom,00fe8139-76e8-42b4-bb41-7f9f085ac351_DiningRoom-15534,2,2,0.0,1.0,0.0,1.0,3,2.6036980334263546,3.203058455019749,1.1706025567928848,0.0,0.0,0.0,0.0,Put a koala dining chair right of a koala dining chair. Put a koala dining chair behind a black wine cabinet with a shelf and a tree.
diningroom,0192a842-531c-419a-923e-28db4add8656_DiningRoom-31158,1,1,0.0,0.0,0.0,0.0,1,0.9494869576760927,1.8702805041565742,1.0515786869994181,0.0,0.0,0.0,0.0,Arrange a gray dining chair with a black seat in front of a gray dining chair with a black seat.
diningroom,0419bc7b-5bd0-47fc-802a-69c21ee0c80b_LivingDiningRoom-33368,1,1,0.0,0.0,0.0,0.0,0,0.0,5.116855010076182,5.116855010076182,0.3338714573605189,0.3338714573605189,0.0,0.0,Position a pendant lamp behind a black tv stand with a frame.
diningroom,06a619f2-8939-4188-9eb3-ce01717de2b0_DiningRoom-197500,1,1,0.0,0.0,0.0,0.0,0,0.0,5.01448436113075,5.01448436113075,0.04138388894499999,0.04138388894499999,0.0,0.0,Place a wine cabinet in front of a black and silver mirror wine cabinet.
diningroom,0878fcd8-0934-4298-87a2-9813bd4c19c2_DiningRoom-26805,2,2,0.5,0.5,0.5,0.5,1,1.2141666644200055,1.8280951702973973,1.309062214619231,0.11327517354878619,0.0,0.0,0.0,"Set up a black dining chair with a black frame in front of a dining table. Additionally, put a black dining table with a black top to the close right of a dining chair."
diningroom,08c22a05-81e2-41f4-8e22-c707aa082bdd_DiningRoom-17995,1,0,1.0,1.0,0.0,0.0,0,0.0,0.01661075470895739,0.01661075470895739,0.047459299168449695,0.047459299168449695,0.0,0.0,Position a black pendant lamp with glass shades above a black dining table with a black top.
diningroom,08cfec4b-56a0-43f0-8428-e31c210d8c6c_LivingDiningRoom-28046,2,2,0.5,1.0,0.5,1.0,1,2.908306090775035,3.3456185440052812,0.7728732285316319,0.32365824229545925,0.30414370080378506,0.0,0.0,Set up a pendant lamp with hanging balls to the right of a multi seat sofa. And put a grey armchair with a pillow behind a coffee table.
diningroom,0967e330-aa37-41d5-af14-04c9e8ea820c_LivingDiningRoom-629,2,2,0.0,0.0,0.0,0.0,0,0.0,10.097339310788051,10.097339310788051,0.2781123165372879,0.2781123165372879,0.0,0.0,Position a wine cabinet in front of a black leather lounge chair with a metal frame. And arrange a wine cabinet in front of a black leather lounge chair with a metal frame.
diningroom,0a28563b-19e4-4d67-8130-9a87a547daf6_DiningRoom-16628,1,1,1.0,1.0,1.0,1.0,0,0.0,0.054916278669555486,0.054916278669555486,0.0,0.0,0.0,0.0,Set up a dining table closely right of a wooden dining chair.
diningroom,0a77986b-5c04-41b9-8ee8-1ea301ccda3e_LivingDiningRoom-126918,1,1,0.0,1.0,0.0,1.0,1,1.3133775170246038,1.1776062405475218,0.20553291294532094,0.12265031686391001,0.12265031686391001,0.0,0.0,"Put a black and brown coffee table with drawers in front of a brown multi-seat sofa with wooden legs. Then, arrange a wicker armchair with pillows left of a black and brown coffee table with drawers."
diningroom,0a9c667d-033d-448c-b17c-dc55e6d3c386_DiningRoom-11628,2,1,1.0,1.0,1.0,1.0,0,0.0,0.17588644595146125,0.17588644595146125,0.20927802050400005,0.20927802050400005,0.0,0.0,"Place a dining chair closely in front of a dining table. Finnally, put a dining table below a pendant lamp."
diningroom,0ec7ce97-e93d-4842-9c89-b947136bb393_DiningRoom-29864,2,2,1.0,1.0,1.0,1.0,0,0.0,0.25190484347011927,0.25190484347011927,0.15366201953718892,0.15366201953718892,0.0,0.0,"Arrange a brass pendant lamp with glass balls closely left of a black leather dining chair. Then, position a black leather dining chair to the close right of a brass pendant lamp with glass balls."
diningroom,0f2b5258-2413-47c4-bbf6-106a74c1e1da_LivingDiningRoom-9790,1,1,1.0,1.0,1.0,1.0,0,0.0,0.42355167214979206,0.42355167214979206,0.18037090303942846,0.18037090303942846,0.0,0.0,Arrange a grey coffee table with black legs to the left of a tv stand.
diningroom,11eb078d-7eee-4c82-a748-34a7e2c6c7f4_LivingDiningRoom-9028,2,1,1.0,1.0,1.0,1.0,0,0.0,0.16064958758532935,0.16064958758532935,0.12162898432186885,0.12162898432186885,0.0,0.0,"Place a multi seat sofa in front of a blue and gray striped stool. Additionally, arrange a coffee table with a vase and flowers below a silver pendant lamp with five lamps."
diningroom,1426a7e7-7805-43ca-b258-05c9b637375a_DiningRoom-2817,1,1,0.0,1.0,0.0,1.0,1,2.775272578419747,2.765998167114298,0.3536058030215382,0.10009364486117052,0.044494553174767366,0.0,0.0,Set up a yellow children cabinet left of a black dining table with a square base.
diningroom,15bed03e-d66d-4da2-8b8f-7dacde3d3d8b_DiningRoom-35065,2,2,0.5,0.5,0.5,0.5,0,0.0,1.5750627098929635,1.5750627098929635,0.08429967047464385,0.08429967047464385,0.0,0.0,"Place a gray dining table with wooden legs closely in front of a gray dining chair with a black seat. Then, arrange a gray dining chair with a black seat closely in front of a gray dining table with wooden legs."
diningroom,1638a636-f721-497f-930e-d141752cd5c9_LivingDiningRoom-37405,2,2,0.0,0.5,0.0,0.5,1,1.495911290006969,6.554988691493085,5.191205326427633,0.1340131727200965,0.019131347505135975,0.0,0.0,Set up a dark brown dining table with a wooden top in front of a pendant lamp with three lights and two shades. Put a black armchair with a frame in front of a brown loveseat sofa with cushions.
diningroom,1658b9ab-c1db-492f-8094-b12c44939e3d_DiningRoom-88173,1,1,0.0,0.0,0.0,0.0,4,0.9630247816250653,1.7359297037115775,1.1580777066641197,0.17365766227821958,0.17365766227821958,0.0,0.0,Arrange a grey lounge chair with wooden legs to the right of a grey lounge chair with wooden legs.
diningroom,17ebf486-2858-4fdd-8cf8-92779089a6ae_DiningRoom-35093,2,2,0.0,0.0,0.0,0.0,1,0.4516664993348722,2.598778050245606,2.4489331055971153,0.0,0.0,0.0,0.0,Add a gray dining chair with a black seat to the right of a black dining chair with a wooden seat. And place a dining chair behind a gray dining chair with a black seat.
diningroom,181ecd38-5ccd-45e9-a7ec-2c79f5b58e07_LivingDiningRoom-13945,2,2,0.5,1.0,0.5,1.0,1,0.9721638113801399,1.16955793497204,0.31042851590927767,0.09824506915090703,0.09824506915090703,0.0,0.0,"Put a black pendant lamp with a shade behind a coffee table. Then, put a tv stand in front of a black coffee table."
diningroom,181fa1b2-dd7a-43c3-b09c-163924bb37de_LivingDiningRoom-758,1,1,1.0,1.0,1.0,1.0,0,0.0,0.10016233258108347,0.10016233258108347,0.09673402344840262,0.09673402344840262,0.0,0.0,"Position a multi-seat sofa with pillows behind a black dining table with wooden top. Then, arrange a modern pendant lamp with a metal ball to the left of a brown and grey tv stand cabinet."
diningroom,198eb9ec-9059-4e26-958e-dc8fb8187713_LivingDiningRoom-15286,1,1,0.0,1.0,0.0,1.0,1,1.4391796851433065,1.4803289103594701,0.27262924615354006,0.11632432529031259,0.1565660409546984,0.0,0.0,"Position a brown dining table with metal legs closely behind a grey fabric dining chair. Additionally, arrange a black triangle coffee table with two legs to the left of a black multi-seat sofa with pillows."
diningroom,1cf94f82-50bc-4805-94d5-a8b52b66be31_LivingDiningRoom-54997,2,2,0.5,0.5,0.5,0.5,0,0.0,5.7220126809627185,5.7220126809627185,0.3233778920886464,0.3233778920886464,0.0,0.0,Put a metal pendant lamp with hanging light behind a tv stand. And arrange a green lounge chair with a wooden frame to the left of a brown dining table with two legs.
diningroom,1db2e62e-6516-47da-bc4d-6469ba619d2f_LivingDiningRoom-1654,1,1,0.0,1.0,0.0,1.0,1,0.50388989777799,0.5183787472876857,0.15380861581258073,0.1144071832156824,0.08441217937617472,0.0,0.0,Put a dining table closely to the left of a gray dining chair with black legs.
diningroom,1fb8e3cb-c6be-4933-bcae-8e24c6c5fb61_DiningRoom-10302,1,1,0.0,0.0,0.0,0.0,1,0.8193506694721021,1.502681361882791,0.9764590776174038,0.0,0.03970067699976582,0.0,0.0,Put a dining table left of a black dining chair with seat and back.
diningroom,20e0f217-6f5a-4a9b-a9a2-5c1eef113c79_LivingDiningRoom-25199,2,2,0.0,0.0,0.0,0.0,0,0.0,10.0280882944757,10.0280882944757,0.08025226993057172,0.08025226993057172,0.0,0.0,"Place a dining table in front of a silver wine cabinet with a black door. Finnally, arrange a metal pendant lamp with a hanging rod to the left of a multi seat sofa."
diningroom,20e5f2e7-ab26-4119-b16a-5b7282ee0a70_DiningRoom-113004,2,2,0.5,0.5,0.5,0.5,0,0.0,5.0982712825298595,5.0982712825298595,0.1715565165152197,0.1715565165152197,0.0,0.0,Add a gray lounge chair with a wooden frame in front of a wooden console table with doors. Place a hanging pendant lamp with pots closely in front of a lounge chair.
diningroom,21569333-a837-4228-9440-bfbaf37cd57e_DiningRoom-22384,2,2,0.0,0.5,0.0,0.5,2,1.7816361703924388,3.1796473343860785,1.5045314471389084,0.07043277828000007,0.07043277828000007,0.0,0.0,"Set up a dining chair closely to the left of a dining table. Then, add a dining chair to the left of a brown dining chair with a metal frame."
diningroom,2160a773-b01f-4521-9771-c8dcb024f203_DiningRoom-11145,2,2,0.0,0.5,0.0,0.5,1,0.8969760358768251,6.141719811571843,5.39681707719818,0.0,0.0,0.0,0.0,"Hang a modern pendant lamp with a metal ball closely in front of a gray upholstered dining chair with dark legs. Then, arrange a console table with vases and other items in front of a gray upholstered dining chair with dark legs."
diningroom,22029510-ee86-4d46-9182-b4f56a0d8f91_DiningRoom-10559,2,2,0.0,1.0,0.0,1.0,2,2.198092258091603,2.2286692066891267,0.6886949739767274,0.0,0.0,0.0,0.0,"Add a gray dining chair with a wooden seat behind a black corner wine cabinet with a glass door. Then, put a cabinet to the left of a dining chair."
diningroom,22993c56-81b4-49c2-b0d5-3d5a0565067b_DiningRoom-85692,1,1,0.0,1.0,0.0,1.0,3,2.9288156491211437,1.4473531827597148,0.38385177488246225,0.2508978519523571,0.07826827710835717,0.0,0.0,Arrange a black dining chair with a black frame left of a black pendant lamp with hanging spheres.
diningroom,234f5661-8d9e-499b-ae27-ee5dfe702e56_LivingDiningRoom-40062,2,2,0.5,1.0,0.5,1.0,1,1.5919815391151477,1.77822133866576,0.250303214113483,0.21613227198738053,0.021629252806972154,0.0,0.0,"Set up a grey dining chair with gold legs to the close right of a dining table. Next, add a black and wooden dining table to the left of a pendant lamp."
diningroom,2439fa78-a76a-4e6b-acfc-26758a938472_LivingDiningRoom-13186,1,1,0.0,0.0,0.0,0.0,0,0.0,5.094828252137678,5.094828252137678,0.2709378632505086,0.2709378632505086,0.0,0.0,Position a multi seat sofa right of a black coffee table with a gray top.
diningroom,247908e3-d84d-4743-9e31-a783464dd4ec_LivingDiningRoom-45341,1,1,0.0,0.0,0.0,0.0,0,0.0,5.0453128088766235,5.0453128088766235,0.12946516821892493,0.12946516821892493,0.0,0.0,"Set up a coffee table right of a coffee table. Then, place a tv stand in front of a gray multi-seat sofa with pillows."
diningroom,2513701f-f5ab-41b5-9d0b-af10956551bf_DiningRoom-12866,2,2,0.0,0.0,0.0,0.0,0,0.0,1.7440132509903898,1.7440132509903898,0.16772462246961964,0.16772462246961964,0.0,0.0,Place a dining chair to the close right of a dining table. And add a dining table behind a burgundy leather dining chair.
diningroom,256d7c62-a550-4dd1-a57b-541a2260bff2_DiningRoom-9824,2,2,1.0,1.0,1.0,1.0,0,0.0,0.938143697931052,0.938143697931052,0.41519552417630157,0.41519552417630157,0.0,0.0,"Set up a black dining chair in front of a console table. Then, put a wooden console table with a plant and a clock behind a black and white circular pendant lamp."
diningroom,26146707-fd21-4520-b1fb-2ff93b2560e3_LivingDiningRoom-15610,0,0,0.0,0.0,0.0,0.0,0,0.0,0.06866307579173425,0.06866307579173425,0.19618021654781215,0.19618021654781215,0.0,0.0,"Position a grey dining chair with black legs behind a black multi-seat sofa with pillows. Finnally, position a black multi-seat sofa with pillows in front of a black plastic dining table."
diningroom,2812fec5-928d-4c55-abca-f805e9717739_DiningRoom-88590,2,2,0.0,0.5,0.0,0.5,1,3.0867741811268044,8.192566731617065,5.464024205069793,0.25317515238450705,0.25317515238450705,0.0,0.0,"Arrange a black leather lounge chair with wooden seat right of a wooden cabinet with drawers. Additionally, arrange a black leather lounge chair with wooden seat in front of a black leather lounge chair with wooden seat."
diningroom,2b7bdb1f-48bf-4987-a420-b3887e7c4a2c_LivingDiningRoom-46222,2,2,0.0,1.0,0.0,1.0,1,1.3837367395443094,1.5814334208520275,0.1951407321246675,0.054549495369572536,0.054549495369572536,0.0,0.0,Arrange a corner side table to the right of a lazy sofa. And put a black corner side table with holes right of a black lazy sofa with a cover.
diningroom,2deeee08-d427-4827-93cf-4314c594d488_LivingDiningRoom-20192,1,1,1.0,1.0,1.0,1.0,0,0.0,0.6004150901170822,0.6004150901170822,0.7383676377640431,0.7383676377640431,0.0,0.0,Arrange a black dining table with metal plates right of a black and blue stool with a cover.
diningroom,312b2349-10f9-4ff3-bbee-ae179761c21d_DiningRoom-7217,1,1,0.0,1.0,0.0,1.0,1,0.41184919983345825,0.8032954014769599,0.465243693879212,0.002078826667241365,0.03439395379281228,0.0,0.0,Add a dining chair to the close left of a white marble dining table with metal legs.
diningroom,328ada87-9de8-4283-879d-58bffe5eb37a_LivingDiningRoom-5343,1,1,0.0,0.0,0.0,0.0,0,0.0,5.029737121491958,5.029737121491958,0.08496320426273668,0.08496320426273668,0.0,0.0,Put an armchair behind a wooden coffee table.
diningroom,33635b59-7c01-4e50-8c68-a401b3563182_LivingDiningRoom-10681,1,1,0.0,1.0,0.0,1.0,1,3.9547084438296425,3.7594959971983615,0.5502239615262665,0.20188270933345545,0.20188270933345545,0.0,0.0,Add a black marble dining table with two legs behind a black floral corner side table.
diningroom,350388e2-7c93-45e9-bcc8-6a0a5165dab0_LivingDiningRoom-34640,1,1,0.0,1.0,0.0,1.0,1,1.8255668937897647,1.6652968794454774,0.25086164386030313,0.1618604798194192,0.07655319030151816,0.0,0.0,Position a black coffee table with a lid left of a grey lounge chair with black legs.
diningroom,35970ff6-4588-4bcf-8461-16448f1d0650_LivingDiningRoom-233,0,0,0.0,0.0,0.0,0.0,0,0.0,0.011726263283460443,0.011726263283460443,0.03350360938131555,0.03350360938131555,0.0,0.0,"Add a coffee table to the left of a grey multi-seat sofa with pillows. Next, add a grey multi-seat sofa with pillows right of a modern pendant lamp with a metal ball."
diningroom,36c2c33b-73f2-47d5-881e-2fa359198b9a_LivingDiningRoom-35401,1,1,1.0,1.0,1.0,1.0,0,0.0,0.6951710476296268,0.6951710476296268,0.031797161784000036,0.031797161784000036,0.0,0.0,Add a painted console table in front of a white multi-seat sofa with pillows. And put a console table to the left of a black and silver coffee table with a metal base.
diningroom,37fee753-1c40-4784-ab50-4f5d72df6f65_DiningRoom-19325,2,1,0.5,1.0,0.0,1.0,1,1.3175801800777303,1.2899970283530198,0.16310962160932763,0.13415833774199998,0.0,0.0,0.0,"Place a black and white pendant lamp with hanging balls above a black and grey dining table with round top. Next, position a grey dining chair with a gold base to the close right of a black and white pendant lamp with hanging balls."
diningroom,3c47589f-313d-4bac-abee-830161a278f0_LivingDiningRoom-109935,0,0,0.0,0.0,0.0,0.0,0,0.0,0.07221809436850306,0.07221809436850306,0.20633741248143733,0.20633741248143733,0.0,0.0,Position a multi-seat sofa with pillows in front of a gray dining chair.
diningroom,3c7b86d5-3af6-4748-b9a1-cf45b85b1d1b_DiningRoom-27933,1,1,0.0,0.0,0.0,0.0,0,0.0,5.039919918406517,5.039919918406517,0.11405690973290626,0.11405690973290626,0.0,0.0,Add a pendant lamp to the close left of a dining chair.
diningroom,3e038beb-1cf4-4a16-8775-cf225873aca9_LivingDiningRoom-8049,1,1,0.0,1.0,0.0,1.0,1,1.3614412059566339,1.412433485905586,0.19080710259031589,0.11590690009316412,0.06409759393005666,0.0,0.0,Position a black circular ceiling lamp closely behind a black dining chair with seat and back.
diningroom,3fc88ba8-7ea3-4653-892f-83667812c78a_LivingDiningRoom-76396,1,1,0.0,1.0,0.0,1.0,1,1.72200470045867,1.7663054154343176,0.6108558694650275,0.126839439475,0.126839439475,0.0,0.0,Set up a gray loveseat sofa with pillows in front of a corner side table with a square top and a hole in the middle.
diningroom,3fde61aa-d606-4c6a-8c79-0762d11cd33b_LivingDiningRoom-61638,1,1,0.0,1.0,0.0,1.0,1,4.272231770886557,4.034040850569805,0.557210955281109,0.15199742050627757,0.11298040792777761,0.0,0.0,"Position a multi-seat sofa with pillows in front of a pendant lamp. Additionally, put a black floral corner side table to the right of a black marble dining table with two legs."
diningroom,401a9c00-571c-491d-a2c6-2201b964ca79_LivingDiningRoom-18728,2,2,0.5,1.0,0.5,1.0,1,1.3081042293639282,1.7430157925389123,0.5836945406951661,0.07224645786245412,0.05466599460106574,0.0,0.0,"Position a grey dining table with a metal base closely in front of a gray dining chair. Finnally, arrange a gray marble coffee table with two legs left of a grey tv stand with a drawer."
diningroom,43907bbc-4b39-4f1a-8747-3287c8bce690_LivingDiningRoom-46747,2,2,0.0,0.0,0.0,0.0,0,0.0,10.034368328401747,10.034368328401747,0.09819522400499356,0.09819522400499356,0.0,0.0,"Add a black dining chair with a black seat closely behind a dining table. Additionally, add a lounge chair with a pillow behind a black and white striped coffee table."
diningroom,43c9cf5d-4c59-4130-bbc5-dd9c6ec4c4d0_LivingDiningRoom-34404,2,2,0.5,0.5,0.5,0.5,0,0.0,5.374283551026829,5.374283551026829,0.14749557205071828,0.14749557205071828,0.0,0.0,Position a black and wooden dining table in front of a coffee table. And put a wooden dining chair with a wooden seat to the close left of a black and wooden dining table.
diningroom,48812187-9207-4686-9f6e-e8e1e97eeabd_DiningRoom-9630,2,2,0.0,0.0,0.0,0.0,0,0.0,10.095384495472441,10.095384495472441,0.2725271299212609,0.2725271299212609,0.0,0.0,"Put a black round dining table with two legs behind a round metal ceiling lamp with a hole. Finnally, put a black and grey bookshelf with shelves to the right of a dining table."
diningroom,4b1513de-23df-43b3-866f-ef10c1c09d58_LivingDiningRoom-14482,2,2,0.0,0.5,0.0,0.5,1,1.3488913518385601,2.8842663519947656,1.2955249048125206,0.1256012112165469,0.048844434577279626,0.0,0.0,"Set up a brown dining table behind a metal pendant lamp with bars. Additionally, position a brown dining table in front of a blue and gold upholstered dining chair."
diningroom,4dada95f-ed81-4d19-83c9-c39b765e0cf3_DiningRoom-225770,2,2,0.0,0.0,0.0,0.0,1,0.8961802260766462,3.3717633363216764,2.1350539200823673,0.0,0.17855208059099767,0.0,0.0,"Add a lounge chair behind a lounge chair. Finnally, place a cushioned lounge chair behind a lounge chair."
diningroom,5130545c-cb6d-4547-b120-5815531c8589_DiningRoom-116178,2,2,0.0,1.0,0.0,1.0,1,0.33818934617580554,1.1059077133911326,0.6147868454291928,0.09934741961579951,0.09610304464369919,0.0,0.0,"Add a marble dining table with two legs and a marble top closely in front of a black leather dining chair. Then, position a marble dining table with two legs and a marble top closely in front of a dining chair."
diningroom,54234f8f-0f41-47d8-911f-506320aa75c0_DiningRoom-22156,2,2,0.0,0.5,0.0,0.5,1,0.9084762009218168,2.1553753891370557,1.5697891331829845,0.03045198520535876,0.049882131990540576,0.0,0.0,Put a dining chair to the near right of a brown dining table with two legs. Position a floral dining chair left of a floral dining chair.
diningroom,544a06d5-aa97-4740-8ef3-ed8520b5226e_LivingDiningRoom-2349,0,0,0.0,0.0,0.0,0.0,0,0.0,0.031074564507063633,0.031074564507063633,0.08878447002018182,0.08878447002018182,0.0,0.0,"Add a black multi-seat sofa with a cover behind a black wooden armchair. Additionally, set up an armchair left of a black multi-seat sofa with a cover."
diningroom,54602e77-2ebd-4198-af5b-be0e1f75b806_LivingDiningRoom-15430,0,0,0.0,0.0,0.0,0.0,0,0.0,0.09187936752266793,0.09187936752266793,0.2625124786361941,0.2625124786361941,0.0,0.0,Put a multi-seat sofa with pillows to the left of a black rattan pendant lamp.
diningroom,555d38a7-689e-4340-ae91-a9a1dd650216_LivingDiningRoom-26885,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0631758566955592,0.0631758566955592,0.1805024477015977,0.1805024477015977,0.0,0.0,Add a black multi-seat sofa with plaid pillows behind a dining table.
diningroom,5688d36e-44d9-4420-9a4a-501418b5f2b8_LivingDiningRoom-62089,1,1,1.0,1.0,1.0,1.0,0,0.0,0.4438342390499853,0.4438342390499853,0.0,0.0,0.0,0.0,Add a dining table in front of a bookshelf.
diningroom,56ef3577-9ca2-43b9-8971-47d6c88e1008_LivingDiningRoom-35769,1,1,1.0,1.0,1.0,1.0,0,0.0,0.10790535984113231,0.10790535984113231,0.005722892240039981,0.005722892240039981,0.0,0.0,Set up a green dining chair with black legs closely to the right of a wooden dining table with a round base.
diningroom,57aca5c1-cbe5-4df7-922e-6c6cf9ba2a0e_DiningRoom-22308,1,1,1.0,1.0,1.0,1.0,0,0.0,0.3162077849951404,0.3162077849951404,0.302017970559256,0.302017970559256,0.0,0.0,Position a round dining table with metal base to the close left of a floral dining chair.
diningroom,57b535e1-49e2-46f0-a54d-a3e50fe9c413_LivingDiningRoom-2729,1,1,0.0,0.0,0.0,0.0,0,0.0,5.013655954402475,5.013655954402475,0.039017012578500015,0.039017012578500015,0.0,0.0,"Set up a black marble dining table with two legs to the left of a black storage stool with a lid. Then, add a white multi-seat sofa with pillows right of a lounge chair."
diningroom,58064c7d-8e8b-4149-9b3a-672cf22d4733_DiningRoom-11336,2,2,0.0,0.5,0.0,0.5,2,1.2709584447980595,2.45368190279055,1.2772397597392642,0.0,0.0,0.0,0.0,Set up a dining chair behind a floral dining chair. And add a dining table closely to the left of a floral dining chair.
diningroom,580bb871-f446-438a-9cde-3d970affe421_LivingDiningRoom-9462,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0807784715253813,0.0807784715253813,0.23079563292966085,0.23079563292966085,0.0,0.0,Position a floral multi-seat sofa in front of a black dining chair with a black frame.
diningroom,5a70accd-61ca-45d0-86cb-ded3e35c85f3_LivingDiningRoom-19784,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0146842358158158,0.0146842358158158,0.041954959473759434,0.041954959473759434,0.0,0.0,Arrange a loveseat chesterfield sofa right of a tv stand with drawers.
diningroom,5bd22e7d-960b-4e14-93bd-f955001f799e_DiningRoom-6151,2,2,0.0,0.5,0.0,0.5,1,3.630314545870891,8.396418383720626,5.478582423287341,0.24364234900041967,0.10841336509381069,0.0,0.0,"Hang a white and gray pendant lamp right of a glass top console table. Then, arrange a white marble dining table with metal legs right of a glass top console table."
diningroom,5c22a23d-e49c-4d31-adee-987c93eec20e_LivingDiningRoom-5987,1,1,0.0,1.0,0.0,1.0,1,1.8536689582883696,1.8255667566216358,0.2361286423987019,0.07635188095507621,0.024823906868850158,0.0,0.0,Add a black rectangular dining table with legs closely in front of a lounge chair.
diningroom,5d522173-3fc1-4964-898d-48ab76e67f4d_LivingDiningRoom-10493,1,1,1.0,1.0,1.0,1.0,0,0.0,0.14576437112383855,0.14576437112383855,0.2559349966259999,0.2559349966259999,0.0,0.0,Set up a grey dining chair with wooden legs closely in front of a metal-based dining table with a wooden top.
diningroom,5e4f139b-2870-476f-a2c8-5e9867e179f2_LivingDiningRoom-13860,1,1,1.0,1.0,1.0,1.0,0,0.0,0.02528902606378284,0.02528902606378284,0.027719467423262884,0.027719467423262884,0.0,0.0,Position a brown dining table with metal legs closely to the left of a black dining chair with a black seat.
diningroom,5e647f08-d821-4554-8598-9684ffd28f7c_LivingDiningRoom-3367,1,1,0.0,1.0,0.0,1.0,1,0.741616195534549,0.8135726292727459,0.22612064197732912,0.2594818842188299,0.37750485289480923,0.0,0.0,Place a black and white loveseat sofa right of a black tv stand with a bottle of wine.
diningroom,5e7daec3-6980-46cc-855d-8465774001a4_LivingDiningRoom-569,1,1,0.0,1.0,0.0,1.0,1,1.1270162473137868,0.9209104407573733,0.20067277837337258,0.4441397992273895,0.17265951055919487,0.0,0.0,"Arrange a gray corner side table with a square top left of a gray multi-seat sofa with pillows. Then, add a black bookshelf with a mesh right of a black plastic dining table."
diningroom,5f86c744-15af-4c99-80ef-b3608aadbf1b_LivingDiningRoom-37641,1,1,1.0,1.0,1.0,1.0,0,0.0,0.2352292587232779,0.2352292587232779,0.0022355504059708643,0.0022355504059708643,0.0,0.0,"Put a brown dining table with a hole to the near left of a grey dining chair with a black upholstered seat. Then, put a gray multi-seat sofa with a black frame in front of a gray armchair with a metal frame."
diningroom,6060e648-44c6-42d6-a9f4-f58c5bcff70d_LivingDiningRoom-25741,2,2,0.5,1.0,0.5,1.0,1,2.840959757416094,3.457256801085067,0.9548624798382399,0.23331030163279906,0.25771080903300925,0.0,0.0,"Position a round end table to the right of a dining table. Then, place a gray striped armchair behind a brown coffee table."
diningroom,61939f19-9114-46ad-86c6-ab10c1668ed7_LivingDiningRoom-17356,2,2,0.0,0.5,0.0,0.5,1,0.4132512814690538,5.61596295924864,5.258094553620328,0.19924051061398076,0.19484915631601576,0.0,0.0,"Place a black oval dining table with black legs closely to the left of a grey dining chair with black legs. Additionally, hang a pendant lamp right of a tv stand."
diningroom,62773068-a0a2-4ed0-b85c-84a9a353d18a_LivingDiningRoom-2583,2,2,0.0,1.0,0.0,1.0,2,6.403016225800069,6.455113356077736,0.8269362278432139,0.13245701629474635,0.13878365927772907,0.0,0.0,"Arrange a multi seat sofa left of a grey tv stand with drawers and wooden legs. Next, position a gray armchair with a black frame in front of a modern dining table with a metal base and a wooden top."
diningroom,64321004-c08d-4334-984b-4bdbed4895d1_LivingDiningRoom-70212,2,2,0.0,0.5,0.0,0.5,1,2.016647292465437,6.247494287734355,5.2899739420622,0.17309045807425216,0.1227893341895627,0.0,0.0,"Put a black round dining table with a metal base right of a corner side table. Finnally, arrange a black console table with a drawer and a bowl right of a black round dining table with a metal base."
diningroom,6487eb58-d9fa-4a42-afd2-13cba40b71d1_LivingDiningRoom-4693,2,2,0.0,1.0,0.0,1.0,3,4.8815317276064505,2.2845563431902853,0.6831187809281103,0.2521201775106895,0.24952849604381808,0.0,0.0,Arrange a black metal dining chair to the left of a black plastic bookshelf with a strip. Position a black marble dining table with a black base right of a black metal dining chair.
diningroom,64f12868-d3f0-4add-9598-4478c4e7cee0_DiningRoom-663,1,1,0.0,1.0,0.0,1.0,1,1.534505298237469,1.5386840134422004,0.1932022462470238,0.007363733012000417,0.011604601310078733,0.0,0.0,Put a black and white pendant lamp with blades closely in front of a black and white pendant lamp with blades.
diningroom,651c37ce-c0cd-47c6-843f-3aa192235e39_LivingDiningRoom-86944,1,1,0.0,1.0,0.0,1.0,1,1.175368539119324,1.1619408890230165,0.14604422469431888,0.0,0.0,0.0,0.0,Put a multi seat sofa right of a black and white tv stand.
