room,scene_index,scene_uid,evaluation_uid,target_relation_count,floor_mesh_gate_available,floor_repair_accepted,random_accepted,random_available,cwgcp_accepted,cwgcp_runtime_seconds,cwgcp_unresolved_relations,cwgcp_selected_source,baseline_mesh_collision_pairs,floor_prior_mesh_collision_pairs,cwgcp_mesh_collision_pairs,baseline_satisfied,baseline_total,baseline_accuracy,baseline_obb_collision_pairs,baseline_obb_overlap_area,baseline_total_movement,baseline_max_movement,baseline_edited_objects,floor_prior_satisfied,floor_prior_total,floor_prior_accuracy,floor_prior_obb_collision_pairs,floor_prior_obb_overlap_area,floor_prior_total_movement,floor_prior_max_movement,floor_prior_edited_objects,random_satisfied,random_total,random_accuracy,random_obb_collision_pairs,random_obb_overlap_area,random_total_movement,random_max_movement,random_edited_objects,cwgcp_satisfied,cwgcp_total,cwgcp_accuracy,cwgcp_obb_collision_pairs,cwgcp_obb_overlap_area,cwgcp_total_movement,cwgcp_max_movement,cwgcp_edited_objects,generic_satisfied,generic_total,generic_accuracy,generic_obb_collision_pairs,generic_obb_overlap_area,generic_total_movement,generic_max_movement,generic_edited_objects
bedroom,36,2b2d0238-534a-46bd-95f6-2e45a098de5e_MasterBedroom-935,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::2b2d0238-534a-46bd-95f6-2e45a098de5e_MasterBedroom-935,2,True,True,True,True,True,0.05232980000437237,1,warm_start,2.0,1.0,1.0,1,2,0.5,5,1.3816608172644722,0.0,0.0,0,2,2,1.0,4,0.5644025983441827,1.2076305596813022,1.2076305596813022,1,1,2,0.5,4,1.2039808251557735,1.2076305596813022,1.2076305596813022,1,2,2,1.0,4,0.5644025983441827,1.2076305596813022,1.2076305596813022,1,2,2,1.0,4,0.5644025983441827,1.2076305596813022,1.2076305596813022,1
bedroom,37,2c213709-c572-4f58-92c8-d2a42199314a_SecondBedroom-2311,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::2c213709-c572-4f58-92c8-d2a42199314a_SecondBedroom-2311,2,True,True,False,True,False,0.0010045999952126294,0,baseline_rollback,2.0,2.0,2.0,1,2,0.5,3,0.5079119161755635,0.0,0.0,0,1,2,0.5,3,0.5079119161755635,0.0,0.0,0,1,2,0.5,3,0.5079119161755635,0.0,0.0,0,1,2,0.5,3,0.5079119161755635,0.0,0.0,0,1,2,0.5,3,0.5079119161755635,0.0,0.0,0
bedroom,38,305d3251-8f1e-4cca-9227-011187146d89_SecondBedroom-69136,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::305d3251-8f1e-4cca-9227-011187146d89_SecondBedroom-69136,2,True,True,False,True,False,0.0007977999994182028,0,baseline_rollback,0.0,0.0,0.0,2,2,1.0,3,0.47731766558398087,0.0,0.0,0,2,2,1.0,3,0.47731766558398087,0.0,0.0,0,2,2,1.0,3,0.47731766558398087,0.0,0.0,0,2,2,1.0,3,0.47731766558398087,0.0,0.0,0,2,2,1.0,3,0.47731766558398087,0.0,0.0,0
bedroom,39,30c0c5d6-30c7-43fc-95b1-e7424df97d77_Bedroom-47437,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::30c0c5d6-30c7-43fc-95b1-e7424df97d77_Bedroom-47437,2,True,True,False,True,False,0.0004254000014043413,0,baseline_rollback,0.0,0.0,0.0,1,2,0.5,0,0.0,0.0,0.0,0,1,2,0.5,0,0.0,0.0,0.0,0,1,2,0.5,0,0.0,0.0,0.0,0,1,2,0.5,0,0.0,0.0,0.0,0,1,2,0.5,0,0.0,0.0,0.0,0
bedroom,40,312c3afe-ae86-4823-b67e-292660fc85f8_SecondBedroom-739,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::312c3afe-ae86-4823-b67e-292660fc85f8_SecondBedroom-739,1,True,True,False,True,False,0.0008892999976524152,1,baseline_rollback,0.0,0.0,0.0,0,1,0.0,5,0.7065831768024796,0.0,0.0,0,0,1,0.0,5,0.7065831768024796,0.0,0.0,0,0,1,0.0,5,0.7065831768024796,0.0,0.0,0,0,1,0.0,5,0.7065831768024796,0.0,0.0,0,0,1,0.0,5,0.7065831768024796,0.0,0.0,0
bedroom,41,337b9770-f524-48fb-914c-89dd9f2d927e_MasterBedroom-6351,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::337b9770-f524-48fb-914c-89dd9f2d927e_MasterBedroom-6351,1,True,True,False,True,False,0.0007000000041443855,0,baseline_rollback,0.0,0.0,0.0,1,1,1.0,3,0.5912779841481259,0.0,0.0,0,1,1,1.0,3,0.5912779841481259,0.0,0.0,0,1,1,1.0,3,0.5912779841481259,0.0,0.0,0,1,1,1.0,3,0.5912779841481259,0.0,0.0,0,1,1,1.0,3,0.5912779841481259,0.0,0.0,0
bedroom,42,38330463-78e6-4d25-bd89-9daf92d0cfb9_SecondBedroom-22370,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::38330463-78e6-4d25-bd89-9daf92d0cfb9_SecondBedroom-22370,1,True,True,False,True,False,0.0005071000050520524,0,baseline_rollback,2.0,2.0,2.0,1,1,1.0,1,0.4607809328,0.0,0.0,0,1,1,1.0,1,0.4607809328,0.0,0.0,0,1,1,1.0,1,0.4607809328,0.0,0.0,0,1,1,1.0,1,0.4607809328,0.0,0.0,0,1,1,1.0,1,0.4607809328,0.0,0.0,0
bedroom,43,38e3cf4a-a67b-42d8-b467-2d1a3e5407a8_SecondBedroom-15551,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::38e3cf4a-a67b-42d8-b467-2d1a3e5407a8_SecondBedroom-15551,1,True,True,False,True,False,0.0008648000002722256,0,baseline_rollback,0.0,0.0,0.0,1,1,1.0,1,0.6847220366370007,0.0,0.0,0,1,1,1.0,1,0.6847220366370007,0.0,0.0,0,1,1,1.0,1,0.6847220366370007,0.0,0.0,0,1,1,1.0,1,0.6847220366370007,0.0,0.0,0,1,1,1.0,1,0.6847220366370007,0.0,0.0,0
bedroom,44,39ea30b1-4302-4a07-885b-bd498facd30d_MasterBedroom-13100,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::39ea30b1-4302-4a07-885b-bd498facd30d_MasterBedroom-13100,1,True,True,False,True,False,0.0005380000002332963,0,baseline_rollback,0.0,0.0,0.0,1,1,1.0,1,0.4899999999999997,0.0,0.0,0,1,1,1.0,1,0.4899999999999997,0.0,0.0,0,1,1,1.0,1,0.4899999999999997,0.0,0.0,0,1,1,1.0,1,0.4899999999999997,0.0,0.0,0,1,1,1.0,1,0.4899999999999997,0.0,0.0,0
bedroom,45,3b349315-8f84-4027-b654-f8ecd6d3cf67_SecondBedroom-13841,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::3b349315-8f84-4027-b654-f8ecd6d3cf67_SecondBedroom-13841,2,True,True,False,True,False,0.0006213999949977733,0,baseline_rollback,1.0,1.0,1.0,2,2,1.0,2,0.4593925617471461,0.0,0.0,0,2,2,1.0,2,0.4593925617471461,0.0,0.0,0,2,2,1.0,2,0.4593925617471461,0.0,0.0,0,2,2,1.0,2,0.4593925617471461,0.0,0.0,0,2,2,1.0,2,0.4593925617471461,0.0,0.0,0
bedroom,46,3bf54310-1dd3-45a3-b6ce-e192f4d8ff43_Bedroom-18,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::3bf54310-1dd3-45a3-b6ce-e192f4d8ff43_Bedroom-18,2,True,True,False,True,False,0.0008976000026450492,0,baseline_rollback,0.0,0.0,0.0,1,2,0.5,3,0.8825494365531148,0.0,0.0,0,1,2,0.5,3,0.8825494365531148,0.0,0.0,0,1,2,0.5,3,0.8825494365531148,0.0,0.0,0,1,2,0.5,3,0.8825494365531148,0.0,0.0,0,1,2,0.5,3,0.8825494365531148,0.0,0.0,0
bedroom,47,3bf54310-1dd3-45a3-b6ce-e192f4d8ff43_MasterBedroom-10364,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::3bf54310-1dd3-45a3-b6ce-e192f4d8ff43_MasterBedroom-10364,2,True,True,False,True,False,0.000640500002191402,0,baseline_rollback,1.0,1.0,1.0,1,2,0.5,3,0.909588664280858,0.0,0.0,0,1,2,0.5,3,0.909588664280858,0.0,0.0,0,1,2,0.5,3,0.909588664280858,0.0,0.0,0,1,2,0.5,3,0.909588664280858,0.0,0.0,0,1,2,0.5,3,0.909588664280858,0.0,0.0,0
bedroom,48,3e40b128-6291-41ff-89aa-0ae707a594c6_SecondBedroom-11303,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::3e40b128-6291-41ff-89aa-0ae707a594c6_SecondBedroom-11303,1,True,True,False,True,False,0.0007261999999172986,0,baseline_rollback,1.0,1.0,1.0,1,1,1.0,3,0.22320167889017867,0.0,0.0,0,1,1,1.0,3,0.22320167889017867,0.0,0.0,0,1,1,1.0,3,0.22320167889017867,0.0,0.0,0,1,1,1.0,3,0.22320167889017867,0.0,0.0,0,1,1,1.0,3,0.22320167889017867,0.0,0.0,0
bedroom,49,3ec24496-80f4-4ea1-b889-b3cb902d2a47_MasterBedroom-1362,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::3ec24496-80f4-4ea1-b889-b3cb902d2a47_MasterBedroom-1362,1,True,True,False,True,False,0.0008469000022159889,1,baseline_rollback,3.0,3.0,3.0,1,1,1.0,4,0.6398592196064955,0.0,0.0,0,1,1,1.0,4,0.6398592196064955,0.0,0.0,0,1,1,1.0,4,0.6398592196064955,0.0,0.0,0,1,1,1.0,4,0.6398592196064955,0.0,0.0,0,1,1,1.0,4,0.6398592196064955,0.0,0.0,0
bedroom,50,3f60d6b9-49ba-45d9-bf03-966069127e75_SecondBedroom-34317,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::3f60d6b9-49ba-45d9-bf03-966069127e75_SecondBedroom-34317,1,True,True,False,True,False,0.0006531000035465695,0,baseline_rollback,1.0,1.0,1.0,1,1,1.0,2,0.45276688202600973,0.0,0.0,0,1,1,1.0,2,0.45276688202600973,0.0,0.0,0,1,1,1.0,2,0.45276688202600973,0.0,0.0,0,1,1,1.0,2,0.45276688202600973,0.0,0.0,0,1,1,1.0,2,0.45276688202600973,0.0,0.0,0
bedroom,51,40415a21-d863-4c54-a088-c078346ba939_Bedroom-4098,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::40415a21-d863-4c54-a088-c078346ba939_Bedroom-4098,1,True,True,False,True,False,0.0009341999975731596,0,baseline_rollback,1.0,1.0,1.0,1,1,1.0,4,1.3445513621694998,0.0,0.0,0,1,1,1.0,4,1.3445513621694998,0.0,0.0,0,1,1,1.0,4,1.3445513621694998,0.0,0.0,0,1,1,1.0,4,1.3445513621694998,0.0,0.0,0,1,1,1.0,4,1.3445513621694998,0.0,0.0,0
bedroom,52,40dcaad6-b0b5-4030-bd90-13ceadc84ce1_Bedroom-5265,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::40dcaad6-b0b5-4030-bd90-13ceadc84ce1_Bedroom-5265,2,True,True,False,True,False,0.0006595000013476238,0,baseline_rollback,0.0,0.0,0.0,2,2,1.0,1,0.3433174804879998,0.0,0.0,0,2,2,1.0,1,0.3433174804879998,0.0,0.0,0,2,2,1.0,1,0.3433174804879998,0.0,0.0,0,2,2,1.0,1,0.3433174804879998,0.0,0.0,0,2,2,1.0,1,0.3433174804879998,0.0,0.0,0
bedroom,53,41530c87-2f3d-45fc-a696-9e3b276024a8_MasterBedroom-22121,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::41530c87-2f3d-45fc-a696-9e3b276024a8_MasterBedroom-22121,2,True,True,False,True,False,0.0013256000020192005,2,baseline_rollback,3.0,3.0,3.0,2,2,1.0,8,3.456030534861457,0.0,0.0,0,2,2,1.0,8,3.456030534861457,0.0,0.0,0,2,2,1.0,8,3.456030534861457,0.0,0.0,0,2,2,1.0,8,3.456030534861457,0.0,0.0,0,2,2,1.0,8,3.456030534861457,0.0,0.0,0
bedroom,54,46d93d61-5f50-4431-b92e-9f9bd4da5b7c_Bedroom-47481,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::46d93d61-5f50-4431-b92e-9f9bd4da5b7c_Bedroom-47481,0,True,True,False,True,False,0.0005194000041228719,0,baseline_rollback,2.0,2.0,2.0,0,0,0.0,3,0.29859391155486104,0.0,0.0,0,0,0,0.0,3,0.29859391155486104,0.0,0.0,0,0,0,0.0,3,0.29859391155486104,0.0,0.0,0,0,0,0.0,3,0.29859391155486104,0.0,0.0,0,0,0,0.0,3,0.29859391155486104,0.0,0.0,0
bedroom,55,47f1e226-bb51-4a8e-aaad-64156c826c8a_Bedroom-2160,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::47f1e226-bb51-4a8e-aaad-64156c826c8a_Bedroom-2160,2,True,True,False,True,False,0.0007052000000840053,0,baseline_rollback,1.0,1.0,1.0,2,2,1.0,3,0.962068251400352,0.0,0.0,0,2,2,1.0,3,0.962068251400352,0.0,0.0,0,2,2,1.0,3,0.962068251400352,0.0,0.0,0,2,2,1.0,3,0.962068251400352,0.0,0.0,0,2,2,1.0,3,0.962068251400352,0.0,0.0,0
bedroom,56,4879b8e7-75aa-46b7-a835-bc5fcd5f9b23_SecondBedroom-9825,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::4879b8e7-75aa-46b7-a835-bc5fcd5f9b23_SecondBedroom-9825,2,True,True,True,True,False,0.02130399999441579,0,baseline_rollback,1.0,1.0,1.0,1,2,0.5,4,0.9307084872439079,0.0,0.0,0,1,2,0.5,4,1.024422433351121,1.3813680116242408,1.3813680116242408,1,1,2,0.5,3,0.9150149632881499,1.381368011624241,1.381368011624241,1,1,2,0.5,4,0.9307084872439079,0.0,0.0,0,1,2,0.5,4,0.9307084872439079,0.0,0.0,0
bedroom,57,4c364533-a3af-4a9c-9ed9-2f40f528fa04_Bedroom-1989,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::4c364533-a3af-4a9c-9ed9-2f40f528fa04_Bedroom-1989,2,True,True,False,True,False,0.0007286000036401674,1,baseline_rollback,0.0,0.0,0.0,2,2,1.0,3,0.2485053766549662,0.0,0.0,0,2,2,1.0,3,0.2485053766549662,0.0,0.0,0,2,2,1.0,3,0.2485053766549662,0.0,0.0,0,2,2,1.0,3,0.2485053766549662,0.0,0.0,0,2,2,1.0,3,0.2485053766549662,0.0,0.0,0
bedroom,58,503ebcb6-9815-4412-90ea-f0bbd59ddbe9_SecondBedroom-143,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::503ebcb6-9815-4412-90ea-f0bbd59ddbe9_SecondBedroom-143,2,True,True,False,True,False,0.0007436000014422461,0,baseline_rollback,1.0,1.0,1.0,1,2,0.5,1,0.2077951235259886,0.0,0.0,0,1,2,0.5,1,0.2077951235259886,0.0,0.0,0,1,2,0.5,1,0.2077951235259886,0.0,0.0,0,1,2,0.5,1,0.2077951235259886,0.0,0.0,0,1,2,0.5,1,0.2077951235259886,0.0,0.0,0
bedroom,59,50526848-e51d-48e0-bb9b-3c5c90d76c4d_SecondBedroom-13044,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::50526848-e51d-48e0-bb9b-3c5c90d76c4d_SecondBedroom-13044,2,True,True,True,True,True,0.06333690000610659,0,warm_start,0.0,0.0,0.0,1,2,0.5,6,2.2493184337330785,0.0,0.0,0,2,2,1.0,3,0.9182651854986287,1.0896980225058654,1.0896980225058654,1,2,2,1.0,6,2.2361894095924786,1.0896980225058657,1.0896980225058657,1,2,2,1.0,3,0.9182651854986287,1.0896980225058654,1.0896980225058654,1,2,2,1.0,3,0.9182651854986287,1.0896980225058654,1.0896980225058654,1
bedroom,60,525c4166-1792-4f4a-a9c2-1ea260cf6e39_Bedroom-8490,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::525c4166-1792-4f4a-a9c2-1ea260cf6e39_Bedroom-8490,2,True,True,True,True,False,0.05932960000063758,0,baseline_rollback,2.0,2.0,2.0,2,2,1.0,3,0.6125850908571311,0.0,0.0,0,2,2,1.0,3,0.3155942703237085,0.8367880288740853,0.8367880288740853,1,2,2,1.0,3,0.6125850908571311,0.8367880288740857,0.8367880288740857,1,2,2,1.0,3,0.6125850908571311,0.0,0.0,0,2,2,1.0,3,0.6125850908571311,0.0,0.0,0
bedroom,61,52982a7b-ed79-44e6-bb37-f878754c07d3_MasterBedroom-424,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::52982a7b-ed79-44e6-bb37-f878754c07d3_MasterBedroom-424,2,True,True,False,True,False,0.0005444999987957999,1,baseline_rollback,0.0,0.0,0.0,2,2,1.0,2,0.39101760232009725,0.0,0.0,0,2,2,1.0,2,0.39101760232009725,0.0,0.0,0,2,2,1.0,2,0.39101760232009725,0.0,0.0,0,2,2,1.0,2,0.39101760232009725,0.0,0.0,0,2,2,1.0,2,0.39101760232009725,0.0,0.0,0
bedroom,62,54bdf809-f190-48e7-9b25-a9986077fc0f_SecondBedroom-32238,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::54bdf809-f190-48e7-9b25-a9986077fc0f_SecondBedroom-32238,1,True,True,False,True,False,0.0005065000004833564,0,baseline_rollback,1.0,1.0,1.0,1,1,1.0,1,0.11104460346626918,0.0,0.0,0,1,1,1.0,1,0.11104460346626918,0.0,0.0,0,1,1,1.0,1,0.11104460346626918,0.0,0.0,0,1,1,1.0,1,0.11104460346626918,0.0,0.0,0,1,1,1.0,1,0.11104460346626918,0.0,0.0,0
bedroom,63,55963844-bffe-4151-b0c0-9eb62e8aa454_SecondBedroom-258160,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::55963844-bffe-4151-b0c0-9eb62e8aa454_SecondBedroom-258160,1,True,True,False,True,False,0.0008500999974785373,0,baseline_rollback,3.0,3.0,3.0,1,1,1.0,4,0.6506307307150101,0.0,0.0,0,1,1,1.0,4,0.6506307307150101,0.0,0.0,0,1,1,1.0,4,0.6506307307150101,0.0,0.0,0,1,1,1.0,4,0.6506307307150101,0.0,0.0,0,1,1,1.0,4,0.6506307307150101,0.0,0.0,0
bedroom,64,56fedd11-b226-4c51-8d89-552caf24487b_SecondBedroom-19232,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::56fedd11-b226-4c51-8d89-552caf24487b_SecondBedroom-19232,1,True,True,False,True,False,0.0002941999991890043,1,baseline_rollback,0.0,0.0,0.0,1,1,1.0,1,0.1530333064119998,0.0,0.0,0,1,1,1.0,1,0.1530333064119998,0.0,0.0,0,1,1,1.0,1,0.1530333064119998,0.0,0.0,0,1,1,1.0,1,0.1530333064119998,0.0,0.0,0,1,1,1.0,1,0.1530333064119998,0.0,0.0,0
bedroom,65,578810bc-9d89-4852-921f-fb51ca7fbc53_SecondBedroom-6685,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::578810bc-9d89-4852-921f-fb51ca7fbc53_SecondBedroom-6685,1,True,True,False,True,False,0.0005195000048843212,0,baseline_rollback,1.0,1.0,1.0,1,1,1.0,2,0.7666253766718603,0.0,0.0,0,1,1,1.0,2,0.7666253766718603,0.0,0.0,0,1,1,1.0,2,0.7666253766718603,0.0,0.0,0,1,1,1.0,2,0.7666253766718603,0.0,0.0,0,1,1,1.0,2,0.7666253766718603,0.0,0.0,0
bedroom,66,591bd837-693c-4f91-bef7-fabf1c0ea146_SecondBedroom-24334,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::591bd837-693c-4f91-bef7-fabf1c0ea146_SecondBedroom-24334,1,True,True,False,True,False,0.00046300000394694507,1,baseline_rollback,1.0,1.0,1.0,0,1,0.0,2,0.33634753759154257,0.0,0.0,0,0,1,0.0,2,0.33634753759154257,0.0,0.0,0,0,1,0.0,2,0.33634753759154257,0.0,0.0,0,0,1,0.0,2,0.33634753759154257,0.0,0.0,0,0,1,0.0,2,0.33634753759154257,0.0,0.0,0
bedroom,67,5a81f6c1-4742-45b0-9a1c-61fefae41430_Bedroom-35352,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::5a81f6c1-4742-45b0-9a1c-61fefae41430_Bedroom-35352,2,True,True,False,True,False,0.0010419000027468428,0,baseline_rollback,1.0,1.0,1.0,2,2,1.0,3,0.917328998023308,0.0,0.0,0,2,2,1.0,3,0.917328998023308,0.0,0.0,0,2,2,1.0,3,0.917328998023308,0.0,0.0,0,2,2,1.0,3,0.917328998023308,0.0,0.0,0,2,2,1.0,3,0.917328998023308,0.0,0.0,0
bedroom,68,5bd22e7d-960b-4e14-93bd-f955001f799e_MasterBedroom-4284,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::5bd22e7d-960b-4e14-93bd-f955001f799e_MasterBedroom-4284,2,True,True,False,True,False,0.0005600000004051253,0,baseline_rollback,0.0,0.0,0.0,2,2,1.0,1,0.4166310255119999,0.0,0.0,0,2,2,1.0,1,0.4166310255119999,0.0,0.0,0,2,2,1.0,1,0.4166310255119999,0.0,0.0,0,2,2,1.0,1,0.4166310255119999,0.0,0.0,0,2,2,1.0,1,0.4166310255119999,0.0,0.0,0
bedroom,69,5e024c0f-0bca-4074-ac77-4b72a7629d0a_MasterBedroom-1069,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::5e024c0f-0bca-4074-ac77-4b72a7629d0a_MasterBedroom-1069,1,True,True,False,True,False,0.000662000005831942,0,baseline_rollback,0.0,0.0,0.0,1,1,1.0,1,0.28968929219999945,0.0,0.0,0,1,1,1.0,1,0.28968929219999945,0.0,0.0,0,1,1,1.0,1,0.28968929219999945,0.0,0.0,0,1,1,1.0,1,0.28968929219999945,0.0,0.0,0,1,1,1.0,1,0.28968929219999945,0.0,0.0,0
bedroom,70,5e7daec3-6980-46cc-855d-8465774001a4_MasterBedroom-113,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::5e7daec3-6980-46cc-855d-8465774001a4_MasterBedroom-113,1,True,True,False,True,False,0.0004894999947282486,0,baseline_rollback,1.0,1.0,1.0,1,1,1.0,2,0.19322729622425816,0.0,0.0,0,1,1,1.0,2,0.19322729622425816,0.0,0.0,0,1,1,1.0,2,0.19322729622425816,0.0,0.0,0,1,1,1.0,2,0.19322729622425816,0.0,0.0,0,1,1,1.0,2,0.19322729622425816,0.0,0.0,0
bedroom,71,5f27b15d-9586-47a1-9875-075c68a95b05_SecondBedroom-48968,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::5f27b15d-9586-47a1-9875-075c68a95b05_SecondBedroom-48968,2,True,False,False,True,False,0.0010063000008813106,0,baseline_rollback,1.0,1.0,1.0,2,2,1.0,3,0.3754905230173726,0.0,0.0,0,2,2,1.0,3,0.3754905230173726,0.0,0.0,0,2,2,1.0,3,0.3754905230173726,0.0,0.0,0,2,2,1.0,3,0.3754905230173726,0.0,0.0,0,2,2,1.0,3,0.3754905230173726,0.0,0.0,0
bedroom,72,61a0705d-2f6b-4086-a80d-4b06a42fc876_MasterBedroom-9222,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::61a0705d-2f6b-4086-a80d-4b06a42fc876_MasterBedroom-9222,1,True,True,False,True,False,0.0005797999983769841,0,baseline_rollback,0.0,0.0,0.0,1,1,1.0,1,0.31893856675200033,0.0,0.0,0,1,1,1.0,1,0.31893856675200033,0.0,0.0,0,1,1,1.0,1,0.31893856675200033,0.0,0.0,0,1,1,1.0,1,0.31893856675200033,0.0,0.0,0,1,1,1.0,1,0.31893856675200033,0.0,0.0,0
bedroom,73,61b7fad2-bbac-4728-a5e1-c574cfcf14e6_Bedroom-32051,bedroom_sgdiffusion_vq_objfeat_epoch_01999_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::61b7fad2-bbac-4728-a5e1-c574cfcf14e6_Bedroom-32051,1,True,True,False,True,False,0.0003612000000430271,0,baseline_rollback,0.0,0.0,0.0,1,1,1.0,0,0.0,0.0,0.0,0,1,1,1.0,0,0.0,0.0,0.0,0,1,1,1.0,0,0.0,0.0,0.0,0,1,1,1.0,0,0.0,0.0,0.0,0,1,1,1.0,0,0.0,0.0,0.0,0
